Top_Left,Top_Center,Top_Right,Side_Right,Bottom_Center,Side_Left,Steering,Throttle
0,0,0,0,160,0,-1,137
0,0,0,0,200,0,57,134
0,0,0,0,249,0,84,137
0,0,0,0,0,0,96,137
124,0,0,0,0,0,101,137
0,0,0,0,0,0,89,135
0,0,0,0,0,0,90,138
0,0,0,0,0,0,90,138
93,0,0,0,0,0,88,137
0,0,0,0,0,0,88,137
134,0,0,0,0,0,88,137
0,0,0,0,0,0,71,135
0,0,0,0,0,0,79,137
0,0,0,0,0,0,88,137
102,192,0,0,89,0,88,137
102,192,89,0,298,0,76,136
123,127,147,0,0,0,34,135
93,96,100,0,76,125,-1,136
85,111,113,0,87,75,-1,137
86,0,0,0,145,54,-169,137
89,111,106,0,231,58,85,137
101,0,0,0,0,52,89,138
57,0,0,0,95,106,54,135
73,109,0,0,0,65,78,139
88,0,0,0,107,112,88,137
103,0,0,0,0,0,87,137
140,0,0,0,96,57,88,137
95,201,0,0,102,76,83,137
118,0,0,0,0,81,-169,-164
100,122,0,0,0,66,-169,137
90,0,0,0,0,66,89,137
101,0,0,0,0,55,88,135
125,0,0,0,88,62,86,135
126,251,237,0,99,85,86,137
156,190,186,0,0,77,-169,138
131,139,136,0,0,102,76,134
98,91,0,0,98,110,-1,138
64,107,95,0,138,85,0,137
55,150,0,0,99,71,-1,137
103,110,0,0,94,52,0,136
83,0,0,0,108,53,64,136
85,0,0,0,0,46,110,138
43,0,0,0,0,29,100,135
0,0,0,0,0,25,89,136
0,0,0,0,0,159,91,137
0,0,0,0,102,0,91,135
0,0,0,0,124,0,91,137
0,0,0,0,130,0,91,135
0,0,0,0,0,0,89,135
0,0,0,0,94,0,91,137
0,0,0,0,0,0,89,137
0,0,0,0,0,0,88,138
0,0,0,0,0,0,88,139
0,0,0,0,0,0,88,141
0,0,0,0,92,0,89,141
0,0,0,0,0,0,76,141
0,202,0,0,0,0,68,142
187,136,163,0,0,0,-169,141
109,84,92,0,0,239,-169,141
61,62,72,0,90,73,-1,141
32,62,56,0,99,50,-1,138
21,10,112,0,0,14,0,141
50,48,94,0,77,48,-169,-164
50,97,0,0,86,16,56,139
82,0,0,0,68,37,97,140
83,114,101,0,77,42,91,140
72,0,0,0,90,44,66,137
64,0,0,0,94,43,88,141
94,0,0,0,90,41,108,141
104,119,0,0,90,64,89,140
112,166,0,0,88,71,89,138
107,112,106,0,96,78,91,137
85,77,95,0,100,103,-1,141
58,88,0,0,124,78,-169,-164
0,0,0,0,100,50,7,136
0,0,0,0,0,49,167,138
0,0,0,0,0,59,175,138
0,0,0,0,92,81,147,140
171,0,0,0,90,72,88,136
139,0,0,0,88,79,90,141
111,0,0,0,89,89,64,140
0,0,0,0,96,117,8,140
0,0,0,0,0,0,-169,140
0,0,0,0,185,0,-1,140
0,0,0,0,0,0,30,137
0,0,0,0,0,0,88,137
106,0,0,0,0,0,89,135
0,0,0,0,86,0,88,136
105,0,0,0,0,0,80,137
0,0,0,0,0,0,69,136
99,0,0,0,0,0,86,136
0,0,0,0,0,0,88,139
120,0,0,0,0,0,88,145
0,0,0,0,0,0,88,145
0,0,0,0,0,0,88,147
109,0,0,0,0,0,89,147
94,0,0,0,0,0,87,139
129,126,133,0,0,0,88,128
95,94,101,0,78,0,19,126
95,61,95,0,95,63,1,127
53,57,108,0,92,54,-1,126
44,31,60,0,101,58,-1,127
72,49,73,0,109,107,-1,132
47,36,0,159,91,69,-1,129
67,0,0,0,109,43,89,130
105,0,0,0,103,44,88,133
94,0,0,0,0,50,87,132
75,0,0,0,48,51,89,129
76,108,0,0,87,93,-169,-164
98,0,0,0,0,56,89,136
114,0,0,0,95,0,86,136
93,0,0,0,94,80,-169,137
135,156,0,0,89,105,88,142
94,112,0,0,97,105,-169,-164
99,143,0,0,0,60,89,140
97,0,0,0,0,56,88,141
86,272,0,0,0,81,88,138
100,214,0,0,0,68,88,138
168,155,94,0,0,68,88,138
114,106,114,0,90,112,27,130
75,86,0,0,107,113,-1,130
53,69,0,0,89,86,0,130
63,70,151,0,86,112,-1,134
124,117,116,0,0,57,-1,133
97,144,0,0,104,58,23,131
99,0,0,0,137,50,86,136
85,0,0,0,0,46,88,139
0,0,0,0,0,46,114,137
0,0,0,0,0,109,103,140
0,0,0,0,0,0,88,138
0,0,0,0,0,0,88,140
0,0,0,0,0,0,89,140
0,0,0,0,0,0,88,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,140
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,141
0,0,0,0,88,0,89,141
0,0,0,0,0,0,88,141
0,0,0,0,0,0,90,141
0,197,0,0,208,0,89,141
182,142,133,0,0,0,60,130
103,63,95,0,0,0,-1,131
79,89,98,0,92,109,-1,132
63,66,115,0,0,93,-169,-164
56,62,104,0,0,114,0,132
59,0,0,0,0,46,10,134
51,62,0,0,88,37,89,141
49,84,0,0,95,43,88,141
35,51,103,0,86,68,73,141
27,286,0,0,55,76,46,138
45,234,0,0,59,40,57,138
99,183,0,0,87,55,88,139
120,131,139,0,77,69,89,138
93,89,104,0,81,93,-1,133
56,113,0,0,107,110,-169,136
71,0,0,0,80,71,-1,135
0,0,0,0,47,54,101,136
0,0,0,0,0,65,159,132
0,0,0,0,0,72,175,132
0,0,0,0,0,74,175,134
0,0,0,0,0,75,101,133
0,0,0,0,95,79,76,137
0,0,0,0,99,86,72,134
0,0,0,0,96,104,17,136
0,0,0,0,143,0,-169,-164
0,0,0,0,0,0,25,137
0,0,0,0,105,0,42,139
0,0,0,0,277,0,22,139
0,0,0,0,0,0,92,139
0,0,0,0,0,0,90,139
0,0,0,0,0,0,91,139
0,0,0,0,0,0,99,139
0,0,0,0,0,0,95,140
0,0,0,0,0,124,89,139
0,0,0,0,0,121,91,140
0,0,0,0,0,0,91,139
0,265,0,0,0,0,88,139
118,0,0,0,94,0,90,139
96,115,137,0,0,0,77,140
103,111,110,0,0,0,-1,140
71,78,96,0,111,103,-1,138
69,80,0,0,126,65,-169,-164
54,48,0,0,111,52,-1,136
65,0,0,0,114,62,59,137
109,0,0,0,89,56,69,137
69,0,0,0,0,77,70,138
115,0,0,0,88,79,112,136
117,0,0,0,102,101,89,138
116,0,0,0,101,85,89,139
117,0,0,0,0,85,88,138
0,0,0,0,0,104,88,137
127,0,0,0,0,104,89,139
94,0,0,0,0,107,89,137
117,0,0,0,0,82,-169,138
128,0,0,0,0,82,-169,136
111,0,0,0,0,66,-169,136
112,226,220,0,0,83,88,136
102,167,165,0,126,115,-1,135
137,137,0,0,80,130,-1,133
117,112,0,0,160,113,-1,134
100,111,0,0,98,106,-1,134
116,0,0,0,230,101,-1,132
117,0,0,0,0,107,0,132
0,0,0,0,0,116,98,134
0,0,0,0,0,115,120,134
0,0,0,0,102,115,110,133
0,0,0,0,0,121,119,135
0,0,0,0,0,0,89,133
0,0,0,0,0,0,88,134
0,0,0,0,0,0,90,134
0,0,0,0,87,0,89,134
0,0,0,0,0,0,89,135
0,0,0,0,0,0,91,135
0,0,0,0,0,0,90,135
0,0,0,0,0,0,91,135
0,0,0,0,0,0,91,135
0,0,0,0,0,0,88,138
0,0,0,0,0,0,89,140
0,0,0,0,0,0,88,140
0,0,0,0,0,0,91,141
0,157,184,0,98,0,47,141
122,102,102,0,0,0,33,140
84,64,95,0,0,114,10,139
54,55,69,0,0,38,0,137
51,59,106,0,0,46,-1,135
40,44,63,0,93,36,-1,135
22,0,0,0,61,29,74,134
61,120,101,0,93,45,86,132
48,0,0,0,87,37,45,133
53,0,0,0,87,50,-169,-164
117,265,0,0,92,48,-169,-164
104,219,0,0,90,63,91,134
101,170,169,0,76,64,-169,-164
103,122,127,0,89,83,91,132
99,83,94,0,90,97,86,134
52,70,115,0,116,128,-169,137
59,98,0,0,96,78,-1,135
0,0,0,0,81,47,29,135
0,0,0,0,86,77,109,132
0,0,0,0,0,82,-169,-164
0,0,0,0,87,88,175,134
0,0,0,0,0,96,-169,-164
0,0,0,0,0,95,175,132
161,0,0,0,0,91,89,134
102,0,0,0,0,83,88,133
95,0,0,0,92,85,-169,134
0,0,0,0,82,100,-1,135
0,0,0,0,89,0,-169,134
0,0,0,0,0,0,-1,134
0,0,0,0,175,0,-1,135
0,0,0,0,88,0,-1,131
0,0,0,0,253,0,78,133
0,0,0,0,0,0,106,133
0,0,0,0,0,0,98,134
0,0,0,0,0,0,88,134
0,0,0,0,0,0,91,134
0,0,0,0,0,0,89,134
0,0,0,0,0,104,89,134
0,0,0,0,87,0,91,134
0,0,0,140,0,0,88,134
100,0,0,0,0,103,89,133
103,0,0,0,0,52,79,134
0,0,0,0,94,0,78,132
119,141,0,0,94,0,82,134
119,0,0,0,0,0,88,133
101,176,0,0,0,0,88,131
123,126,132,0,0,53,82,134
94,85,107,0,0,0,32,131
65,39,86,0,90,54,4,134
51,57,60,0,89,51,0,135
41,43,81,0,94,44,-1,134
36,68,0,0,88,48,-1,134
66,44,0,0,100,39,25,134
96,0,0,0,84,54,93,133
0,0,0,0,285,48,90,132
95,0,0,0,46,42,114,133
93,0,0,0,0,58,-169,-164
105,0,0,0,108,0,95,129
94,0,0,0,0,56,97,133
118,0,0,0,0,67,-169,-164
102,207,0,171,94,74,-169,-164
91,0,0,0,0,67,83,131
95,127,0,0,0,62,-169,-164
93,0,0,0,100,69,89,133
99,122,0,0,0,69,88,138
93,0,0,0,0,52,88,138
85,0,0,0,0,64,88,135
131,258,0,0,0,67,-169,-164
100,213,206,0,96,104,70,133
174,161,160,0,115,82,72,134
126,119,0,0,91,122,4,133
97,97,0,0,142,93,-1,133
80,113,158,0,94,92,1,135
95,125,0,0,95,76,-1,136
100,0,0,0,91,81,42,134
117,0,0,0,0,83,87,136
0,0,0,0,0,82,94,137
0,0,0,0,0,105,90,136
0,0,0,0,0,0,90,135
0,0,0,0,0,0,100,138
0,0,0,0,0,0,99,137
0,0,0,0,0,0,87,137
0,0,0,0,0,0,89,137
99,0,0,0,0,0,90,137
0,0,0,0,0,0,88,137
0,0,0,0,0,0,87,137
0,0,0,0,0,0,88,137
0,0,0,0,0,0,89,137
0,0,0,159,0,0,89,137
0,0,0,0,0,0,-169,-164
0,0,0,0,0,0,89,137
0,235,0,0,0,0,89,137
199,105,152,0,0,0,87,137
110,107,113,0,89,0,-1,136
88,92,97,0,81,100,-1,135
61,57,121,0,0,105,-169,-164
64,49,130,0,0,48,0,136
60,121,0,0,0,44,29,137
80,107,0,0,0,49,87,137
59,121,120,0,94,40,75,138
54,0,0,0,90,34,86,135
74,229,0,0,87,49,-169,-164
120,174,170,0,86,60,88,136
100,123,117,0,111,62,89,133
89,80,88,0,99,84,9,136
46,50,0,0,92,75,0,138
57,0,0,0,100,57,0,138
0,0,0,0,92,0,-1,135
0,0,0,0,258,95,156,135
0,0,0,0,0,117,176,135
0,0,0,0,0,104,175,134
0,0,0,0,0,103,175,134
0,0,0,0,0,103,107,134
169,0,0,0,0,100,89,135
129,0,0,0,0,97,88,134
112,0,0,0,0,98,72,135
0,0,0,0,243,113,3,134
0,0,0,0,0,0,-1,135
0,0,0,0,40,0,-1,134
0,0,0,0,86,0,-1,135
0,0,0,0,90,0,-1,134
0,0,0,0,0,0,82,135
0,0,0,0,87,0,95,135
0,0,0,0,92,0,96,137
0,0,0,0,0,0,94,140
0,0,0,0,0,134,89,140
0,0,0,0,0,109,99,141
0,0,0,0,0,0,105,144
0,0,0,0,0,0,91,144
0,0,0,0,0,0,89,146
0,0,0,0,95,0,91,147
105,197,0,0,101,0,88,148
133,111,115,0,0,0,83,134
97,82,88,0,101,0,0,129
83,52,96,0,95,123,-1,129
52,53,115,0,92,62,-169,-164
54,79,98,0,103,37,-1,129
57,56,0,0,91,44,0,129
58,44,0,0,97,64,2,131
97,0,0,0,92,45,87,131
0,0,0,289,269,51,106,131
70,0,0,0,0,44,104,132
97,0,0,0,68,129,90,129
111,129,0,0,103,56,77,131
72,0,0,0,89,57,89,128
90,0,0,0,96,117,88,131
104,114,0,0,0,57,88,131
104,0,0,0,89,78,88,132
106,0,0,0,0,76,88,132
101,0,0,0,0,65,-169,-164
84,0,0,0,111,68,89,131
94,0,0,0,0,67,89,137
94,0,0,0,0,64,-169,-164
99,293,0,0,0,71,86,135
120,242,0,0,105,73,88,135
107,190,186,0,199,88,79,139
146,137,0,0,156,112,-169,-164
106,107,104,0,99,127,-1,139
83,170,0,0,161,116,-1,138
87,122,0,0,90,74,0,138
103,0,0,0,0,77,15,138
114,0,0,0,0,80,-169,139
0,0,0,0,0,77,-169,-164
0,0,0,0,0,80,91,136
0,0,0,0,0,0,88,139
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,140
0,0,0,0,0,0,89,141
0,0,0,0,0,0,88,142
0,0,0,0,0,0,88,141
0,0,0,0,0,0,87,141
0,0,0,0,0,0,89,141
0,0,0,0,0,0,91,142
0,0,0,0,0,0,88,141
0,0,0,0,0,0,88,141
0,215,0,0,0,0,89,141
168,124,143,0,0,0,-169,142
114,92,110,0,0,127,-1,139
76,72,98,0,0,76,-1,139
41,60,91,0,0,45,0,142
42,109,0,0,96,38,1,142
59,120,0,0,94,32,88,142
51,0,0,0,0,31,91,141
55,0,0,0,101,26,91,141
46,120,229,0,89,35,91,143
60,124,172,0,73,27,89,142
97,110,122,0,82,45,-169,-164
94,84,92,0,85,102,-1,140
53,0,0,0,90,159,-169,-164
0,0,0,0,105,50,52,141
112,0,0,0,110,57,146,140
0,0,0,0,0,64,176,142
0,0,0,0,0,66,175,141
0,0,0,0,0,63,133,141
0,0,0,0,0,60,89,141
120,116,0,0,0,60,74,141
100,0,0,0,87,81,0,141
0,0,0,0,42,134,-1,141
0,0,0,0,131,0,-1,139
0,0,0,0,175,0,0,140
0,0,0,0,231,0,82,140
0,0,0,0,293,0,-169,141
0,0,0,0,0,0,93,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,141
0,0,0,0,0,105,91,141
110,0,0,0,0,0,88,141
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,142
98,0,0,0,0,0,90,141
0,0,0,0,0,0,89,141
105,180,173,0,0,0,48,141
122,110,120,0,0,0,14,140
93,90,89,0,87,0,0,139
78,104,108,0,83,59,1,141
59,102,0,0,96,68,2,140
85,0,0,0,98,63,78,141
0,0,0,0,0,0,103,141
105,0,0,0,0,75,89,141
110,0,0,151,0,66,-169,-164
117,0,0,0,0,55,90,140
113,0,0,0,0,65,-169,141
115,173,0,0,0,78,-169,142
100,118,0,0,0,80,88,140
60,102,0,0,0,61,88,141
82,121,0,0,0,112,88,141
83,0,0,0,96,46,87,141
109,102,251,0,97,72,76,141
99,46,195,0,98,64,80,140
104,139,134,0,90,65,58,141
94,106,94,0,90,106,3,141
63,112,0,0,107,77,0,141
102,141,137,0,90,55,-1,140
110,111,0,0,94,70,10,141
101,121,0,0,154,60,86,140
0,0,0,0,0,57,100,139
0,0,0,0,0,72,89,141
0,0,0,0,0,0,102,140
0,0,0,0,0,0,114,141
0,0,0,0,0,0,91,140
0,0,0,0,94,0,105,142
0,0,0,0,0,0,94,141
0,0,0,0,0,0,89,140
0,0,0,0,0,0,91,141
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,141
0,0,0,0,0,0,88,141
0,228,0,0,0,0,88,140
0,203,169,0,0,0,87,140
0,114,106,0,50,0,38,139
77,83,86,0,0,0,0,141
56,49,76,0,0,74,-1,141
21,38,102,0,97,15,-1,141
25,26,0,0,103,25,0,141
80,113,0,0,82,28,-1,141
97,0,0,0,87,59,19,141
110,0,0,0,92,55,109,141
97,0,0,0,115,79,103,141
113,0,0,0,108,68,95,140
0,0,0,0,76,84,101,140
219,213,0,0,0,102,-169,-164
163,151,153,0,0,123,-169,140
105,99,107,0,0,131,108,137
88,80,0,0,99,111,-1,138
0,0,0,0,0,45,-1,140
0,0,0,0,243,74,49,140
0,0,0,0,86,86,175,140
0,0,0,0,102,95,-169,-164
0,0,0,0,0,98,-169,139
0,0,0,0,82,92,78,138
141,0,0,0,0,98,-169,139
139,0,0,0,91,110,52,139
0,0,0,0,94,145,0,140
0,0,0,0,0,0,-1,140
0,0,0,0,90,0,6,140
0,0,0,0,249,0,83,139
174,0,0,0,0,0,44,141
0,0,0,0,0,0,87,137
0,0,0,0,0,0,87,141
103,0,0,0,0,0,87,139
0,0,0,0,0,0,88,140
0,0,0,0,0,0,87,141
105,0,0,0,0,0,88,140
0,0,0,0,0,0,88,141
0,0,0,0,0,0,87,139
0,0,0,0,0,0,88,140
118,184,0,0,0,0,87,140
102,113,130,0,0,0,59,140
95,91,104,0,0,115,2,139
84,71,112,0,135,90,-1,137
71,83,0,0,136,62,0,139
61,116,0,0,121,60,-1,139
101,0,0,0,95,103,67,138
0,0,0,0,0,67,110,138
125,0,0,0,0,84,98,138
102,0,0,0,93,89,104,138
111,0,0,0,0,84,89,138
135,98,0,0,0,79,-169,-164
110,198,0,0,0,101,89,138
100,144,0,0,0,72,90,135
95,0,0,0,85,68,89,139
91,0,0,0,0,114,80,138
94,0,0,0,0,68,86,138
98,289,284,0,0,47,-169,-164
112,241,235,0,0,69,88,135
99,190,184,0,0,77,86,137
0,139,135,0,95,123,40,139
100,109,0,0,92,130,18,139
75,0,0,0,170,79,-1,137
59,139,0,0,86,103,-1,139
101,104,0,0,211,59,1,136
86,0,0,0,112,65,-169,-164
0,0,0,0,0,65,101,138
0,0,0,0,0,65,119,138
0,0,0,0,0,78,88,138
0,0,0,0,0,0,98,138
0,0,0,0,0,0,90,139
0,0,0,0,0,0,88,139
0,0,0,0,0,0,88,138
0,0,0,0,0,0,89,138
0,0,0,0,0,0,89,139
0,0,0,0,0,0,89,138
0,0,0,0,90,0,89,139
0,0,0,0,0,0,89,138
0,0,0,0,0,0,89,138
0,0,0,0,0,0,89,138
0,276,0,0,0,0,90,138
0,156,184,0,0,0,89,138
138,131,130,0,0,0,38,139
77,87,82,0,0,114,0,137
71,90,110,0,0,68,0,138
58,57,122,0,0,60,-1,139
66,86,0,0,105,43,30,139
99,52,109,0,90,35,86,139
43,53,0,0,0,29,86,135
33,0,0,0,89,29,37,135
17,118,269,0,90,8,-169,-164
46,116,0,0,88,0,64,138
82,138,172,0,87,46,89,139
63,120,119,0,93,48,88,138
99,79,123,0,85,74,-1,136
46,95,0,0,97,67,-169,-164
62,0,0,0,105,40,2,139
0,0,0,0,106,36,88,139
0,0,0,0,111,58,150,136
0,0,0,0,103,66,-169,-164
0,0,0,0,0,66,-169,-164
0,0,0,0,0,64,156,138
0,0,0,0,94,65,90,137
94,111,119,0,81,61,86,136
91,0,0,0,158,68,-169,-164
0,0,0,0,85,111,1,138
0,0,0,0,80,0,-1,137
0,0,0,0,77,0,0,138
0,0,0,0,175,0,-1,137
0,0,0,0,84,0,61,135
0,0,0,0,271,0,87,137
0,0,0,0,0,0,89,138
0,0,0,0,0,0,89,137
0,0,0,0,0,0,87,137
0,0,0,0,0,0,87,137
0,0,0,0,0,0,87,137
0,0,0,0,0,0,89,137
0,0,0,0,0,0,87,137
0,0,0,0,93,0,87,137
0,0,0,0,0,0,88,139
0,0,0,0,0,0,87,141
0,0,0,0,0,0,88,140
122,0,0,0,98,0,89,139
107,155,147,0,0,0,86,138
93,112,109,0,0,0,0,134
93,77,99,0,87,112,-1,135
55,64,99,0,0,102,-169,135
58,0,0,0,98,55,0,134
86,0,0,0,245,67,40,135
101,0,0,0,0,78,91,133
97,107,0,0,0,106,89,134
0,0,0,0,0,63,78,135
73,223,0,0,107,67,77,136
96,0,0,0,0,61,-169,-164
124,136,0,0,0,61,89,132
94,0,0,0,0,50,88,137
92,146,0,0,0,67,88,134
85,111,0,0,0,68,86,137
66,117,0,0,88,58,87,137
87,111,0,0,98,43,87,138
99,103,0,0,0,51,88,137
100,133,0,0,0,56,88,137
82,49,215,0,87,0,89,137
99,167,162,0,96,63,89,135
92,120,118,0,86,63,-1,137
88,120,0,0,86,126,-1,137
92,0,106,0,91,73,-1,135
94,108,0,0,91,71,28,136
126,0,0,0,0,64,87,134
88,0,0,0,90,63,89,138
57,0,0,0,0,49,86,137
0,0,0,0,0,38,88,136
0,0,0,0,0,93,89,137
0,0,0,0,116,145,87,139
0,0,0,0,0,0,88,140
0,0,0,0,0,0,89,144
0,0,0,0,0,0,87,144
0,0,0,0,0,0,88,147
0,0,0,0,0,0,89,149
0,0,0,0,0,0,89,148
0,0,0,0,0,0,89,148
0,0,0,0,0,0,88,147
0,238,0,0,102,0,89,142
0,172,0,0,0,0,73,143
118,110,112,0,0,0,76,139
102,68,76,0,0,130,-1,142
41,40,57,0,0,69,-1,144
20,36,110,0,0,13,0,141
81,34,45,0,90,9,0,140
89,36,5,0,90,60,-1,140
20,23,47,89,8,39,-1,141
107,0,6,0,35,12,-1,140
108,0,0,0,92,19,-169,140
0,0,12,0,91,20,45,114
0,8,12,0,54,13,86,104
0,13,98,10,41,5,88,88
0,28,0,0,63,5,88,86
0,0,0,0,0,5,89,82
0,4,18,0,88,4,87,72
0,9,104,0,99,24,89,60
7,12,31,231,12,4,86,60
54,27,122,0,23,6,73,88
59,13,23,0,22,58,-1,92
48,6,95,0,34,6,-1,117
14,5,0,5,42,16,-1,128
0,3,6,0,42,7,-1,125
0,5,12,11,72,21,33,88
0,17,17,11,77,5,95,85
0,5,122,0,38,5,116,74
93,6,0,0,39,6,-169,66
8,11,0,96,86,29,-169,-164
24,18,0,0,11,26,165,76
17,15,57,0,12,18,61,93
15,16,94,0,14,13,-1,100
9,55,0,0,40,22,-1,129
18,47,109,96,80,84,-1,127
61,0,0,0,49,23,-169,-164
122,0,0,0,39,66,-1,120
0,0,0,0,78,50,112,122
118,0,0,0,89,49,176,118
110,0,0,0,90,50,175,121
95,0,0,0,89,60,169,122
82,0,0,0,93,63,106,122
60,127,0,0,92,48,89,126
94,0,0,0,0,58,88,130
107,0,0,0,0,62,90,131
115,188,184,0,91,60,-169,-164
109,141,140,0,90,72,88,134
111,94,101,0,0,82,86,135
96,55,98,0,118,109,-1,133
30,51,0,0,84,84,-1,136
61,0,0,0,89,62,-1,135
0,0,0,0,187,59,108,134
0,0,0,0,81,63,175,134
0,0,0,0,83,67,175,131
0,0,0,0,0,69,176,134
0,108,0,0,0,71,110,135
103,0,0,0,0,81,-169,135
111,0,0,0,88,105,-169,-164
0,0,0,0,97,177,1,135
0,0,0,0,87,0,-1,134
0,0,0,0,91,0,16,134
0,0,0,0,104,0,62,133
0,0,0,0,277,0,89,134
0,0,0,0,0,0,89,133
0,0,0,0,94,0,86,133
0,0,0,0,0,0,88,133
0,0,0,0,95,0,114,133
0,0,0,0,0,0,99,133
0,0,0,0,0,128,111,134
0,0,0,0,0,0,91,130
0,0,0,0,0,137,90,134
0,0,0,0,0,0,90,129
0,0,0,0,0,0,90,131
0,0,0,0,0,0,60,130
0,0,0,0,0,0,90,130
103,0,0,0,88,0,90,131
96,102,148,0,0,89,-169,-164
62,73,90,0,90,53,89,125
133,122,105,0,0,111,90,128
0,33,104,0,0,46,-169,-164
0,0,62,0,0,0,-169,122
105,7,0,0,0,119,0,121
0,22,65,0,24,0,0,118
0,16,21,0,87,0,-1,113
8,0,0,0,34,0,0,112
8,107,17,0,106,36,88,87
10,23,0,0,86,83,176,65
0,25,43,0,49,0,176,73
0,27,49,0,86,0,42,110
0,12,104,0,0,120,-169,121
97,4,0,0,72,0,19,99
5,8,22,0,55,0,-169,-164
0,8,28,0,38,87,176,60
24,20,40,0,44,124,-169,-164
94,27,101,0,44,56,67,97
0,19,112,0,62,48,-1,130
7,7,0,0,31,29,-1,125
36,122,0,0,47,105,-1,121
10,0,79,0,89,17,-1,118
28,5,11,0,91,15,-1,113
0,39,141,0,93,35,-1,113
0,13,0,0,59,15,-1,120
29,11,0,0,58,31,-1,116
114,17,0,0,51,14,89,85
104,5,0,0,47,95,175,62
0,18,129,0,78,22,176,58
45,8,93,0,87,11,66,104
0,111,96,0,53,37,-1,118
98,10,113,0,31,38,-1,118
74,60,0,0,27,22,-1,117
61,88,0,0,69,37,1,117
49,0,0,0,29,32,16,116
106,0,0,0,73,32,35,115
0,0,0,0,97,46,89,124
0,0,0,0,91,45,151,123
0,0,0,0,94,55,94,123
69,0,0,0,84,44,87,122
141,0,0,0,52,0,90,127
101,0,0,0,0,88,-169,-164
110,0,0,0,0,80,109,134
108,0,0,0,0,0,-169,-164
96,0,0,0,0,0,89,136
101,0,0,0,0,110,94,140
101,0,0,0,0,69,90,139
88,0,0,0,0,117,-169,-164
94,0,0,0,89,71,-169,-164
97,0,0,0,0,61,89,139
90,275,268,0,0,63,-169,-164
106,225,219,0,87,65,90,138
104,173,171,0,0,79,75,138
149,123,119,0,143,76,30,139
89,0,0,0,119,107,-1,136
64,0,0,0,142,69,-1,139
103,127,149,0,91,74,-1,140
102,114,0,0,89,55,-1,139
102,0,0,0,104,63,85,136
0,0,0,0,0,60,119,138
0,0,0,0,0,66,90,139
0,0,0,0,0,0,96,138
0,42,0,0,0,0,98,139
0,0,0,0,0,0,89,139
0,0,0,0,0,0,91,138
0,0,0,0,0,0,106,138
0,0,0,0,0,0,90,137
0,0,0,0,0,0,91,138
0,0,0,0,0,0,88,137
0,0,0,0,0,0,91,140
0,0,0,0,0,0,91,142
0,0,0,0,0,0,89,141
0,242,0,0,0,0,89,141
163,146,0,0,0,0,41,140
105,99,98,0,0,146,3,140
83,83,98,0,93,97,0,140
74,63,160,0,0,58,-169,-164
55,122,0,0,94,82,38,138
66,74,0,0,0,44,78,140
83,0,0,0,93,49,-169,139
48,107,0,0,0,29,87,139
59,116,0,0,0,37,-169,139
93,128,193,0,0,39,86,139
76,115,143,0,85,43,90,137
76,96,118,0,87,62,-169,-164
67,106,103,0,79,113,-1,137
47,0,0,0,91,79,-169,139
0,0,0,0,130,29,126,138
110,0,0,0,96,24,176,138
0,0,0,0,0,19,175,138
0,0,0,0,96,13,142,138
102,0,0,0,86,23,30,137
137,0,0,0,88,30,88,138
87,0,0,0,88,33,107,138
65,0,0,0,98,41,60,139
0,0,0,0,87,113,-1,138
0,0,0,0,87,0,-169,139
0,0,0,0,90,0,5,138
0,0,0,0,168,0,9,139
0,0,0,0,216,0,42,137
0,0,0,0,88,0,-169,-164
0,0,0,0,0,0,90,138
0,0,0,0,0,0,90,138
0,0,0,0,0,0,89,139
0,0,0,0,0,0,88,138
0,0,0,0,0,0,96,138
0,0,0,0,0,0,89,138
0,0,0,0,0,0,108,138
0,0,0,0,0,0,91,139
0,0,0,0,0,0,100,138
0,0,0,0,0,0,100,138
0,250,0,0,0,0,90,138
101,143,0,0,0,0,88,139
120,131,160,0,0,101,25,140
101,103,159,0,0,115,-1,139
78,103,0,0,0,89,-169,-164
57,100,0,0,89,76,-1,140
76,0,0,0,210,63,34,139
94,0,0,0,260,87,89,138
86,0,0,0,0,66,89,137
170,0,0,0,0,66,80,136
83,0,0,0,140,74,86,140
102,0,0,0,0,63,88,139
0,0,0,0,0,163,-169,-164
100,0,0,0,0,115,88,136
102,0,0,0,0,87,89,137
83,107,0,0,91,108,89,137
56,132,0,0,0,54,88,136
87,0,0,0,0,57,88,141
72,0,0,0,87,59,88,138
121,237,231,0,0,51,86,141
102,183,177,0,91,81,59,139
149,131,135,0,85,127,-1,141
104,0,0,0,103,122,-1,138
91,174,0,0,112,94,-1,141
0,0,0,0,108,92,-169,-164
108,0,0,0,0,93,87,138
132,0,0,0,0,87,-169,141
0,0,0,0,0,118,90,140
0,0,0,0,0,106,90,141
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,142
0,0,0,0,0,0,90,141
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,140
0,0,0,0,87,0,90,141
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,140
0,0,0,0,0,0,89,140
