Top_Left,Top_Center,Top_Right,Side_Right,Bottom_Center,Side_Left,Steering,Throttle
111,246,238,0,0,111,88,141
102,189,193,0,211,67,85,139
110,133,0,0,88,119,13,141
99,123,0,0,94,109,5,140
75,88,91,0,139,81,5,140
96,103,0,0,92,61,63,139
95,0,0,0,0,61,86,140
0,0,0,0,0,49,86,139
0,0,0,0,113,159,87,141
0,0,0,0,0,0,87,142
0,0,0,0,0,0,86,142
0,0,0,0,0,0,86,141
0,0,0,0,98,0,87,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,142
109,0,0,0,0,0,89,142
0,0,0,0,0,0,89,141
0,0,0,0,0,0,87,142
0,0,0,0,0,0,63,142
168,155,155,0,0,0,33,142
90,130,0,0,0,70,76,139
84,0,0,0,90,61,86,142
69,0,0,0,89,74,62,143
83,0,0,0,0,52,80,142
93,214,0,0,0,77,86,139
105,165,156,0,0,58,89,141
0,0,0,0,88,51,90,141
0,0,0,0,79,72,149,139
0,0,0,0,87,86,151,139
0,0,0,0,114,108,117,141
0,0,0,0,0,107,94,141
0,0,0,0,94,113,90,141
0,0,0,0,97,130,15,141
0,0,0,0,0,0,76,141
0,0,0,0,0,0,105,141
100,0,0,0,0,0,90,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,88,141
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,141
0,0,0,0,0,0,88,142
98,0,0,0,0,0,90,141
97,202,0,0,0,0,80,142
89,140,146,0,92,112,10,141
103,109,119,0,98,70,4,141
86,117,0,0,103,98,5,142
100,0,0,0,165,77,11,140
104,0,0,0,94,66,75,141
87,0,0,0,0,53,87,142
95,0,0,0,0,64,72,138
92,0,0,0,95,63,87,138
99,0,0,0,167,0,73,141
118,145,0,0,0,62,89,141
99,0,0,0,0,77,89,142
78,110,0,0,0,54,88,138
96,115,0,0,0,55,87,141
101,269,0,0,87,66,89,142
95,217,204,0,87,46,89,141
112,161,150,0,96,66,48,138
114,106,102,0,83,104,6,141
102,111,0,0,93,55,22,138
78,0,0,0,101,60,43,138
113,0,0,0,0,56,99,141
0,0,0,0,0,0,90,142
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,141
0,0,0,0,91,0,89,141
0,0,0,0,0,0,90,140
0,0,0,0,0,0,90,141
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,141
0,0,0,0,0,0,88,140
0,199,233,0,0,0,89,140
0,138,136,0,0,0,86,138
106,0,0,0,94,52,113,130
78,0,0,0,86,56,104,134
115,0,0,0,0,50,90,136
130,238,0,0,0,70,88,135
132,184,0,0,0,82,87,134
140,135,0,0,0,97,89,136
95,88,142,0,89,115,28,137
79,0,0,0,101,41,69,138
0,0,0,0,0,48,110,139
0,0,0,0,0,50,163,138
0,0,0,0,91,53,165,138
0,0,0,0,0,54,128,136
147,0,0,0,90,56,69,137
109,0,0,0,122,69,29,138
0,0,0,0,190,0,53,138
0,0,0,0,0,0,88,136
0,0,0,0,292,0,87,137
0,0,0,0,91,0,75,138
0,0,0,0,0,0,65,137
119,0,0,0,0,117,72,138
95,0,0,0,0,0,84,137
0,0,0,0,0,0,87,139
0,0,0,0,0,111,88,138
0,0,0,0,0,111,89,138
0,0,0,0,0,84,88,139
0,0,0,0,0,122,89,138
175,0,0,0,89,0,88,138
105,177,0,0,0,0,89,137
102,133,99,0,0,96,88,137
118,0,0,0,88,47,86,137
0,0,0,0,28,51,87,137
99,0,0,0,84,59,71,138
54,0,0,0,87,124,88,138
71,0,0,0,0,53,86,137
121,0,0,0,0,129,89,138
96,0,0,0,113,61,89,141
102,149,0,0,0,58,87,142
91,116,0,0,87,76,88,142
68,0,0,0,0,54,86,138
94,0,0,0,0,57,86,138
100,0,0,0,88,58,88,138
112,236,0,0,0,74,89,142
101,178,175,0,0,82,86,138
118,122,0,0,125,104,12,142
107,121,140,0,84,87,48,141
102,86,98,0,88,51,42,140
49,0,0,0,97,54,8,137
0,0,0,0,0,39,90,140
0,0,0,0,0,105,102,140
0,0,0,0,0,0,104,139
0,0,0,0,89,0,89,139
0,0,0,0,0,0,90,139
0,0,0,0,0,0,89,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,143
0,0,0,0,0,0,89,143
0,0,0,0,0,0,89,143
0,0,0,0,0,0,89,145
0,291,0,0,0,0,90,144
0,235,0,0,0,0,90,144
0,192,186,0,0,0,88,143
156,112,125,0,93,0,29,143
66,48,109,0,103,52,32,143
46,54,0,0,95,37,75,140
37,93,0,0,94,38,58,144
41,0,0,0,88,19,86,144
85,190,189,0,91,45,89,143
105,126,122,0,110,55,88,144
0,0,0,0,91,63,52,142
0,0,0,0,88,64,171,140
0,0,0,0,0,74,177,140
0,0,0,0,0,80,175,143
206,0,0,0,105,82,103,141
139,0,0,0,0,80,89,139
98,0,0,0,92,81,90,142
0,0,0,0,0,92,4,143
0,0,0,0,89,0,78,143
0,0,0,0,0,152,100,143
0,0,0,0,0,0,104,139
136,0,0,0,0,0,90,143
0,0,0,0,0,0,90,142
0,0,0,0,0,0,90,143
0,0,0,0,0,0,88,142
108,0,0,0,0,0,91,142
0,0,0,0,0,0,98,140
0,0,0,0,85,0,93,143
128,158,0,0,0,0,88,142
115,134,0,0,0,0,89,142
76,112,111,0,0,73,32,142
81,0,0,0,88,57,5,139
101,0,0,0,0,53,94,142
93,0,0,0,0,76,102,139
107,0,0,0,0,78,103,141
97,0,0,0,0,67,100,139
109,0,0,0,0,68,89,140
97,123,0,0,0,84,88,139
109,116,0,0,0,61,90,142
63,120,0,0,0,52,77,143
73,114,0,0,0,47,85,142
96,276,272,0,0,45,89,141
100,111,210,0,87,56,88,140
100,164,155,0,98,108,88,142
102,105,101,0,87,78,43,140
0,0,0,0,93,82,16,142
0,0,0,0,0,88,121,143
0,0,0,0,0,0,88,142
0,0,0,0,0,0,104,141
0,0,0,0,0,0,118,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,88,143
0,0,0,0,0,0,88,141
0,0,0,0,0,0,90,142
0,0,0,0,0,0,89,143
0,0,0,0,92,0,88,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,88,141
0,0,0,0,0,0,88,143
0,206,0,0,0,0,88,143
62,115,0,0,0,66,88,141
53,0,0,0,0,42,88,140
58,277,0,0,85,28,66,140
60,216,0,0,0,41,75,139
90,138,154,0,38,61,88,140
88,104,99,0,90,64,88,140
0,0,0,0,103,36,38,133
0,0,0,0,95,47,152,138
0,0,0,0,88,52,165,141
0,0,0,0,104,77,159,141
130,0,0,0,94,80,89,139
134,0,0,0,87,88,89,141
0,0,0,0,223,108,23,142
0,0,0,0,275,0,83,140
118,138,0,0,89,0,87,141
114,0,0,0,0,0,88,140
0,0,0,0,0,0,87,141
0,0,0,0,0,0,88,142
0,0,0,0,0,0,88,142
122,0,0,0,0,0,87,143
0,0,0,0,0,0,88,145
0,0,0,0,0,0,87,146
162,0,0,0,99,0,88,146
115,0,0,0,0,113,36,140
115,132,0,0,0,105,19,135
107,119,0,0,90,112,1,136
95,121,0,0,158,95,2,134
0,0,0,0,0,101,57,138
0,0,0,0,92,109,132,137
0,0,0,0,0,114,90,138
151,0,0,0,0,114,92,138
0,0,0,0,92,116,107,139
208,0,0,0,0,110,102,138
166,0,0,0,0,104,104,138
0,0,0,0,0,103,90,138
119,0,0,0,0,106,88,139
111,0,0,0,0,107,81,138
125,0,0,0,0,73,71,138
101,0,0,0,0,88,89,137
110,179,169,0,0,92,86,136
88,115,0,0,0,60,8,140
85,0,0,0,0,65,33,139
112,0,0,0,0,65,95,136
0,0,0,0,92,76,90,140
0,0,0,0,0,0,88,138
0,0,0,0,0,0,88,139
0,0,0,0,0,0,89,140
0,0,0,0,0,0,89,140
0,0,0,0,0,0,89,141
0,0,0,0,0,0,88,141
0,0,0,0,0,0,88,143
0,0,0,0,0,0,91,143
0,0,0,0,0,0,89,144
0,0,0,0,0,0,88,145
0,0,0,0,0,0,88,144
0,183,0,0,0,0,63,144
85,123,0,0,0,70,33,144
103,0,0,0,102,63,86,142
74,0,0,0,90,66,93,142
101,257,0,0,0,70,89,143
104,196,0,0,0,62,89,140
105,138,0,0,0,80,90,141
99,87,84,0,0,93,61,143
0,0,0,0,84,35,99,142
0,0,0,0,85,45,138,141
0,0,0,0,81,64,141,141
0,0,0,0,91,77,144,141
100,0,0,0,0,79,88,143
110,0,0,0,92,90,17,141
0,0,0,0,98,0,8,143
0,0,0,0,0,0,95,142
0,0,0,0,0,0,116,142
0,0,0,0,0,0,93,142
99,0,0,0,0,0,90,142
0,0,0,0,0,0,91,143
0,0,0,0,0,0,90,142
0,0,0,0,0,0,89,142
0,0,0,0,0,104,90,143
203,194,0,0,0,0,90,145
150,146,0,0,0,0,89,141
102,125,0,0,94,0,27,144
121,149,0,0,95,106,15,144
81,105,0,0,174,86,16,141
69,0,0,0,88,78,24,141
123,0,0,0,0,51,75,143
126,0,0,0,0,87,94,141
105,0,0,0,0,85,102,143
125,190,0,0,0,99,89,141
110,0,0,0,0,79,90,143
89,0,0,0,0,69,56,144
100,289,0,0,0,64,86,141
124,231,227,0,0,62,88,141
111,173,172,0,0,83,89,141
111,0,0,0,245,74,40,141
91,0,0,0,0,73,83,141
0,0,0,0,0,67,90,143
0,0,0,0,0,0,89,144
0,0,0,0,0,0,88,143
0,0,0,0,0,0,88,144
0,0,0,0,0,0,89,144
0,0,0,0,0,0,90,145
0,0,0,0,0,0,90,144
0,0,0,0,0,0,90,144
0,0,0,0,94,0,89,144
0,0,0,0,0,0,89,144
0,247,0,0,0,0,90,145
0,0,0,0,0,0,86,144
0,115,129,0,0,0,1,143
86,0,0,0,87,63,71,144
99,0,0,0,89,46,97,143
72,107,0,0,0,55,88,143
74,115,0,0,90,40,90,143
65,111,0,0,0,35,89,144
50,127,223,0,0,62,88,143
71,126,144,0,88,48,91,141
0,0,0,0,109,27,100,142
0,0,0,0,0,35,176,141
0,0,0,0,0,35,175,142
0,0,0,0,93,37,91,142
117,114,0,0,0,36,89,142
78,0,0,0,90,81,1,142
0,0,0,0,155,0,32,142
0,0,0,0,93,0,63,140
0,0,0,0,268,0,88,142
0,0,0,0,0,0,100,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,91,142
108,0,0,0,0,0,89,142
0,0,0,0,89,0,90,142
0,0,0,0,0,0,90,142
0,0,0,0,92,0,90,142
100,0,0,0,0,0,89,144
0,187,0,0,0,0,89,148
68,117,0,0,0,37,26,140
100,0,0,0,86,74,84,138
100,0,0,0,0,96,92,138
104,0,0,0,100,105,89,139
130,0,0,0,0,69,88,139
101,134,0,0,0,92,90,141
72,172,0,0,0,76,89,140
94,0,0,0,93,77,90,140
81,0,0,0,0,36,89,141
103,123,0,0,0,59,87,138
117,215,201,0,0,49,88,140
145,152,158,0,137,56,63,141
121,101,99,0,94,122,23,137
97,103,0,0,103,74,20,140
102,0,0,0,103,66,69,140
0,0,0,0,0,71,111,141
0,0,0,0,0,108,117,140
0,0,0,0,0,0,90,139
0,0,0,0,0,0,95,141
0,0,0,0,0,0,88,140
0,0,0,0,0,0,87,140
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,141
101,0,0,0,0,0,88,141
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,140
0,0,204,0,0,0,87,140
93,108,0,0,87,94,49,140
81,100,0,0,0,65,87,139
47,106,0,0,0,48,86,141
55,40,244,0,89,32,46,141
103,0,0,0,118,97,8,138
0,0,0,0,112,76,91,142
0,0,0,0,92,67,157,141
94,0,0,0,110,67,158,140
0,0,0,0,91,75,89,142
126,0,0,0,93,79,87,141
126,0,0,0,93,89,42,141
0,0,0,0,97,108,19,142
0,0,0,0,0,0,2,140
0,0,0,0,87,0,1,141
0,0,0,0,96,0,1,141
0,0,0,0,251,0,58,141
0,0,0,0,85,0,89,141
0,0,0,0,0,0,87,144
0,0,0,0,0,0,89,143
0,0,0,0,0,0,89,144
0,0,0,0,0,0,89,145
0,0,0,0,91,0,89,144
0,0,0,0,0,0,88,144
112,0,0,0,0,0,87,144
0,0,0,0,0,0,88,144
0,0,0,0,0,0,89,146
139,179,0,0,88,0,89,146
111,129,0,0,0,111,45,129
93,0,0,0,235,60,2,134
119,0,0,0,273,58,93,134
119,0,0,0,0,62,89,135
117,0,0,0,0,79,89,144
116,0,0,0,88,85,89,147
114,0,0,0,0,121,89,147
99,0,0,0,0,84,89,150
111,0,0,0,0,93,88,145
155,141,0,0,79,113,17,133
113,0,0,0,0,79,56,135
0,0,0,0,0,64,87,138
0,0,0,0,96,65,89,138
0,0,0,0,0,0,90,137
0,0,0,0,0,0,89,138
0,0,0,0,0,0,90,138
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,139
0,0,0,0,0,0,90,139
0,0,0,0,0,0,91,140
0,0,0,0,86,0,89,139
0,0,0,0,0,0,90,139
0,0,0,0,0,0,90,141
0,0,0,0,0,0,90,140
0,194,195,0,0,0,90,141
0,135,126,0,0,0,60,140
50,0,0,0,83,42,1,136
83,0,0,0,97,50,108,139
95,0,0,0,95,64,89,141
111,0,0,0,0,70,90,142
149,126,0,0,0,108,89,142
99,96,0,0,90,121,24,131
0,0,0,0,218,75,31,135
0,0,0,0,0,92,112,142
0,0,0,0,0,0,136,144
0,0,0,0,0,125,166,142
0,0,0,0,0,114,156,141
179,0,0,0,0,124,101,142
165,0,0,0,0,126,57,142
0,0,0,0,0,145,7,142
0,0,0,0,286,0,48,142
0,0,0,0,86,0,89,142
0,0,0,0,0,0,91,143
0,0,0,0,89,0,101,143
121,0,0,0,0,0,88,143
0,0,0,0,0,105,89,141
119,0,0,0,0,0,89,141
0,0,0,0,81,0,86,141
111,0,0,0,0,0,75,142
0,0,0,0,89,0,63,142
102,0,0,0,0,0,72,142
85,121,0,0,0,0,71,142
115,129,158,0,0,100,15,144
99,128,135,0,114,101,15,142
98,98,0,0,167,108,16,142
0,0,0,0,0,55,87,140
104,0,0,0,0,80,88,143
98,0,0,0,0,61,80,142
111,140,0,0,0,67,87,142
114,40,0,0,107,112,87,144
99,0,0,0,0,61,88,140
96,0,0,0,0,62,88,141
96,224,208,0,0,105,87,140
116,156,163,0,0,69,86,141
115,101,96,0,84,128,14,143
92,0,0,0,96,58,41,140
91,0,0,0,0,52,93,142
0,0,0,0,0,76,95,140
0,0,0,0,0,78,103,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,143
0,0,0,0,86,0,95,142
0,0,0,0,0,0,96,144
0,0,0,0,0,0,89,142
0,0,0,0,0,0,90,142
0,0,0,0,0,0,90,144
0,0,0,0,0,0,89,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,90,142
188,171,175,0,0,0,89,143
130,112,102,0,88,0,68,142
0,0,0,0,95,57,99,133
0,0,0,0,88,72,150,132
0,0,0,0,89,80,143,134
0,0,0,0,85,88,119,135
129,119,118,0,0,96,83,135
0,0,0,0,92,78,115,141
0,0,0,0,91,99,175,140
99,0,0,0,92,83,89,140
101,0,0,0,94,87,34,140
0,0,0,0,208,106,6,141
0,0,0,0,0,0,6,140
0,0,0,0,111,0,5,140
0,0,0,0,88,0,15,140
0,0,0,0,261,0,47,140
0,0,0,0,96,0,88,140
0,0,0,0,105,0,110,140
0,0,0,0,0,0,88,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,90,141
257,0,0,0,0,0,88,142
211,0,0,0,0,0,89,140
0,0,0,0,0,0,90,140
114,202,192,0,0,0,83,140
99,125,124,0,104,102,23,140
95,84,99,0,83,103,23,141
86,66,124,0,84,53,7,139
56,89,0,0,92,83,14,137
124,0,0,0,44,41,88,141
105,0,0,0,21,79,86,141
0,0,0,0,0,53,87,140
68,145,0,0,85,0,85,140
61,188,0,0,116,40,65,140
109,150,0,0,92,46,86,138
90,0,0,0,0,64,86,137
73,136,0,0,0,52,89,137
83,0,0,0,97,39,86,141
94,0,0,0,0,89,88,140
59,0,0,0,121,46,89,139
97,118,229,0,95,63,89,141
102,180,173,0,93,58,69,140
143,0,0,0,0,86,32,139
104,0,0,0,0,87,75,140
0,0,0,0,0,83,89,140
0,0,0,0,0,82,87,140
0,0,0,0,92,100,91,140
0,0,0,0,0,0,90,140
0,0,0,0,0,0,90,141
0,0,0,0,0,0,89,140
0,0,0,0,99,0,89,141
0,0,0,0,0,0,90,140
0,0,0,0,0,0,89,141
0,0,0,0,0,0,88,140
0,0,0,0,0,0,88,140
0,0,0,0,0,0,88,140
0,0,0,0,0,0,55,141
237,182,0,0,0,0,45,141
135,145,0,0,0,0,35,138
89,96,0,0,0,124,15,140
69,112,0,0,0,64,1,138
96,0,0,0,94,69,51,140
112,0,0,0,0,75,88,141
188,245,0,0,0,99,93,138
0,194,0,0,0,107,91,141
154,133,138,0,0,115,89,140
94,86,100,0,0,129,84,140
70,0,0,0,89,45,18,140
0,0,0,0,0,85,139,140
0,0,0,0,0,96,138,140
0,0,0,0,0,105,104,141
178,0,0,0,0,112,103,140
128,0,0,0,0,113,104,140
0,0,0,0,0,128,4,140
0,0,0,0,96,0,7,137
0,0,0,0,283,0,78,140
123,0,0,0,0,0,23,140
0,0,0,0,0,0,24,139
0,0,0,0,0,0,90,140
0,0,0,0,0,0,143,140
0,0,0,0,0,0,106,140
0,0,0,0,0,0,120,139
0,0,0,0,0,0,89,140
99,0,0,0,0,0,90,139
0,0,0,0,0,0,89,140
114,0,0,0,0,0,90,139
105,0,0,0,0,0,90,138
88,162,143,0,0,116,83,138
101,96,100,0,83,51,23,140
54,46,56,0,84,38,5,135
0,0,0,0,86,42,88,139
99,0,0,0,67,58,87,136
108,0,0,0,71,58,89,138
126,0,0,0,92,79,93,138
0,0,0,0,0,76,103,139
147,0,0,0,0,75,91,140
117,0,0,0,0,108,89,142
114,0,0,0,0,109,91,142
95,126,0,0,92,116,89,145
122,0,0,0,0,75,88,142
137,248,239,0,84,105,87,142
97,186,180,0,0,109,74,144
137,135,133,0,0,115,19,143
71,161,0,0,92,99,1,143
116,109,0,0,0,67,10,141
82,0,0,0,91,65,87,142
104,0,0,0,0,54,89,144
0,0,0,0,0,63,87,142
0,0,0,0,0,0,88,142
0,0,0,0,0,0,86,142
0,0,0,0,0,0,88,142
0,0,0,0,0,0,88,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,87,142
0,0,0,0,0,0,89,142
0,0,0,0,0,0,88,143
0,0,0,0,0,0,89,142
0,272,0,0,0,0,86,143
0,0,0,0,98,0,87,142
0,153,0,0,0,0,89,142
121,105,105,0,85,0,12,139
74,110,0,0,94,43,90,136
77,116,0,0,89,42,93,139
58,66,0,0,86,37,89,140
44,110,0,0,0,22,90,141
28,104,198,0,0,50,90,138
71,144,141,0,88,42,88,137
74,90,86,0,103,49,33,137
106,0,0,0,86,45,1,135
0,0,0,0,195,62,120,138
0,0,0,0,97,0,156,140
0,0,0,0,0,90,175,139
0,0,0,0,0,96,175,139
